customer_id,age,gender,subscription_tier,usage_count,last_login_days_ago,late_payments_6m,monthly_spend,region,churn
5312,59,Male,Basic,17,19,0,17.39,Europe,0
5313,68,Male,Standard,12,0,0,45.08,South America,0
5314,31,Female,Premium,12,9,0,93.99,Oceania,0
5315,27,Female,Premium,18,26,1,97.19,Europe,0
5316,64,Male,Basic,25,27,0,14.15,Europe,0
5317,68,Female,Premium,12,45,0,102.63,Asia,0
5318,53,Male,Standard,12,11,0,38.66,Asia,0
5319,51,Female,Premium,23,54,0,102.58,Asia,0
5320,26,Female,Standard,13,0,0,53.83,Europe,0
5321,59,Male,Premium,17,0,0,103.31,North America,0
5322,45,Female,Premium,22,0,0,95.42,North America,1
5323,28,Female,Basic,15,16,0,18.87,Africa,0
5324,31,Male,Basic,15,43,0,18.63,North America,0
5325,56,Female,Basic,16,0,0,11.84,Europe,0
5326,64,Male,Standard,17,21,0,44.41,Europe,0
5327,36,Female,Premium,13,38,1,102.95,Asia,0
5328,32,Female,Standard,9,0,0,44.43,Asia,0
5329,45,Male,Standard,11,0,0,57.24,North America,1
5330,41,Female,Basic,12,18,0,22.22,North America,0
5331,25,Female,Basic,18,0,1,14.67,South America,0
5332,60,Female,Basic,11,16,0,24.74,North America,0
5333,26,Male,Standard,21,0,0,49.62,Asia,0
5334,64,Male,Basic,9,58,0,26.16,North America,0
5335,50,Female,Basic,16,28,1,20.51,North America,0
5336,50,Male,Standard,12,30,0,53.63,North America,0
5337,36,Male,Basic,13,19,0,22.93,Europe,0
5338,20,Female,Basic,17,43,0,18.45,Asia,0
5339,27,Male,Basic,19,44,0,18.62,Europe,0
5340,57,Female,Premium,12,0,0,102.13,Asia,0
5341,64,Female,Basic,21,37,0,21.85,South America,1
5342,59,Female,Premium,14,23,0,106.2,North America,0
5343,18,Male,Basic,20,37,0,24.0,Europe,1
5344,46,Male,Premium,9,52,0,102.23,North America,0
5345,67,Male,Standard,16,9,0,41.97,Europe,0
5346,51,Female,Premium,13,23,1,104.42,North America,0
5347,68,Male,Premium,18,39,0,100.84,North America,1
5348,30,Female,Standard,11,59,0,47.66,Asia,0
5349,18,Female,Premium,14,25,0,99.58,Asia,0
5350,51,Female,Standard,13,33,0,37.17,Europe,0
5351,46,Male,Standard,17,45,0,57.49,North America,0
5352,65,Male,Standard,15,36,1,51.79,Asia,0
5353,64,Female,Premium,19,55,0,108.95,North America,0
5354,30,Male,Premium,13,2,0,112.67,Asia,0
5355,65,Male,Basic,15,51,0,6.65,Asia,0
5356,66,Male,Standard,20,1,1,46.54,North America,0
5357,70,Female,Premium,13,22,0,98.71,Europe,0
5358,46,Female,Standard,7,20,0,50.33,North America,0
5359,56,Female,Premium,14,44,0,95.29,Asia,0
5360,41,Female,Basic,19,12,0,25.68,Asia,0
5361,43,Male,Basic,13,0,0,26.91,South America,0
5362,34,Female,Standard,15,31,0,42.29,North America,0
5363,24,Male,Basic,15,25,0,23.82,Asia,0
5364,30,Female,Basic,19,43,0,13.92,Asia,0
5365,22,Male,Standard,14,36,0,51.75,Europe,0
5366,43,Male,Basic,21,50,0,15.65,North America,0
5367,66,Female,Basic,16,44,0,24.91,Asia,1
5368,20,Male,Basic,16,30,0,25.35,Europe,0
5369,24,Female,Standard,10,16,1,50.48,Europe,1
5370,66,Male,Basic,15,0,0,27.72,Asia,0
5371,56,Male,Basic,15,7,0,18.12,Europe,0
5372,70,Male,Standard,13,33,0,52.57,Asia,0
5373,18,Female,Basic,11,0,0,22.36,Asia,0
5374,66,Male,Premium,11,36,0,99.4,South America,0
5375,34,Female,Basic,15,19,0,23.41,Europe,1
5376,60,Male,Premium,15,47,0,104.06,Europe,0
5377,42,Male,Standard,20,28,0,46.94,North America,0
5378,20,Male,Premium,19,40,1,101.66,Asia,0
5379,32,Female,Basic,13,0,0,19.63,Europe,0
5380,46,Female,Basic,11,0,0,20.8,Europe,0
5381,70,Male,Premium,13,1,0,107.86,Africa,0
5382,60,Female,Basic,23,8,0,14.84,North America,0
5383,49,Female,Standard,15,51,0,56.15,North America,0
5384,43,Male,Basic,12,38,0,17.85,North America,0
5385,33,Female,Standard,10,10,0,47.89,South America,0
5386,42,Male,Premium,18,52,0,97.96,North America,0
5387,45,Female,Premium,15,38,0,99.56,Africa,0
5388,26,Female,Basic,14,28,1,20.41,Europe,0
5389,18,Male,Basic,15,15,2,16.53,North America,0
5390,46,Male,Premium,13,28,1,88.77,North America,0
5391,39,Female,Premium,18,24,0,102.15,Europe,1
5392,33,Female,Basic,11,39,0,18.52,Europe,0
5393,58,Female,Standard,12,2,2,44.53,North America,0
5394,68,Male,Basic,16,49,0,19.07,North America,0
5395,61,Male,Premium,10,24,0,99.45,South America,0
5396,68,Male,Basic,18,41,0,31.3,Europe,0
5397,58,Male,Standard,14,9,0,52.95,Europe,0
5398,24,Female,Standard,21,12,0,54.94,North America,0
5399,31,Female,Premium,14,54,0,100.9,Europe,0
5400,46,Female,Premium,15,26,2,100.76,Europe,1
5401,36,Male,Basic,15,8,0,21.63,Asia,0
5402,36,Female,Standard,16,0,0,43.77,Europe,0
5403,19,Female,Premium,18,15,1,97.6,Europe,0
5404,58,Female,Standard,16,45,0,46.82,North America,0
5405,62,Female,Standard,19,4,1,46.72,North America,0
5406,32,Female,Standard,20,47,0,43.91,North America,0
5407,20,Female,Basic,17,0,0,16.68,North America,0
5408,28,Male,Standard,15,0,1,55.23,Asia,0
5409,70,Male,Basic,16,25,0,11.76,North America,0
5410,63,Female,Standard,17,41,0,52.96,Europe,1
5411,47,Male,Premium,15,39,0,111.02,Europe,0
5412,57,Male,Basic,17,21,0,30.81,North America,0
5413,35,Male,Standard,18,27,0,49.71,Europe,0
5414,68,Female,Basic,20,4,0,20.97,Europe,0
5415,65,Female,Basic,12,22,0,27.96,North America,0
5416,19,Male,Premium,14,1,0,95.8,Europe,0
5417,49,Female,Standard,18,53,0,57.87,Asia,0
5418,25,Female,Basic,23,29,1,19.8,North America,0
5419,39,Male,Standard,14,22,0,58.46,North America,0
5420,23,Male,Standard,12,3,0,46.03,North America,0
5421,29,Female,Basic,15,13,0,23.28,Europe,0
5422,64,Male,Standard,9,39,1,56.2,Asia,1
5423,57,Female,Basic,16,3,0,20.39,Africa,0
5424,53,Female,Standard,11,0,0,42.82,Europe,0
5425,32,Male,Basic,21,7,0,24.79,Asia,1
5426,45,Female,Basic,18,40,0,23.41,Europe,0
5427,69,Male,Basic,6,49,0,16.33,North America,0
5428,66,Male,Basic,8,13,0,21.66,North America,0
5429,62,Male,Premium,11,39,0,100.06,Asia,1
5430,35,Male,Basic,23,8,0,15.98,Europe,0
5431,19,Female,Basic,10,19,0,15.14,Europe,0
5432,30,Female,Premium,19,0,0,92.05,Europe,0
5433,62,Female,Standard,13,32,0,54.02,North America,1
5434,32,Male,Basic,10,32,0,17.15,North America,0
5435,37,Female,Premium,14,0,0,102.8,Asia,0
5436,46,Female,Basic,17,10,0,25.06,Europe,1
5437,59,Female,Standard,15,18,0,45.84,North America,0
5438,46,Female,Basic,12,38,0,19.55,Europe,0
5439,20,Male,Standard,14,43,0,44.0,North America,0
5440,36,Male,Standard,14,32,0,54.28,Asia,0
5441,20,Male,Basic,20,1,0,12.56,Europe,0
5442,31,Female,Standard,12,10,0,51.33,Oceania,0
5443,57,Female,Standard,12,3,0,48.32,North America,0
5444,21,Male,Standard,28,27,0,54.22,Europe,0
5445,69,Male,Premium,15,27,1,99.66,North America,0
5446,28,Male,Standard,16,0,0,59.92,North America,0
5447,48,Female,Standard,13,34,0,49.49,North America,0
5448,60,Male,Standard,14,2,0,50.78,North America,0
5449,49,Male,Standard,18,41,0,54.17,Oceania,1
5450,44,Male,Basic,15,44,0,22.46,North America,0
5451,47,Female,Standard,11,40,0,46.06,North America,1
5452,60,Female,Standard,11,13,0,51.53,Africa,1
5453,19,Female,Premium,15,9,0,97.2,Europe,0
5454,66,Male,Standard,28,15,0,58.94,North America,0
5455,26,Male,Basic,9,20,0,9.25,Europe,1
5456,45,Male,Standard,15,3,0,56.28,Asia,0
5457,48,Male,Premium,24,54,0,99.7,North America,0
5458,51,Male,Premium,18,19,0,93.54,North America,0
5459,32,Male,Premium,12,0,0,93.39,Europe,0
5460,65,Female,Premium,21,60,0,100.69,Europe,0
5461,42,Male,Basic,16,18,0,14.08,Europe,1
5462,53,Male,Standard,12,55,1,52.37,North America,0
5463,25,Female,Standard,15,12,0,48.03,Africa,0
5464,26,Female,Basic,7,2,0,21.7,Asia,0
5465,54,Female,Basic,14,34,0,12.57,Oceania,0
5466,65,Female,Premium,13,14,0,87.84,Asia,0
5467,62,Male,Standard,13,49,0,43.17,Europe,0
5468,56,Female,Premium,13,16,0,108.4,North America,0
5469,49,Female,Premium,6,9,0,105.97,North America,0
5470,69,Male,Basic,9,57,0,23.52,North America,1
5471,34,Male,Premium,19,44,0,104.33,Asia,0
5472,52,Male,Basic,17,1,1,22.17,Asia,0
5473,54,Male,Standard,22,18,0,61.34,Asia,0
5474,36,Male,Basic,14,0,0,18.27,Asia,0
5475,61,Male,Basic,20,0,0,23.54,North America,0
5476,46,Male,Premium,11,46,0,98.09,Asia,0
5477,24,Male,Basic,17,54,0,22.29,North America,0
5478,45,Male,Standard,16,34,1,57.13,Europe,0
5479,26,Male,Basic,10,59,0,17.1,Oceania,0
5480,45,Male,Basic,13,0,0,10.96,Europe,0
5481,23,Female,Basic,10,8,0,17.39,Europe,0
5482,46,Male,Standard,9,0,0,41.61,North America,0
5483,34,Female,Basic,14,39,0,20.96,Asia,1
5484,33,Female,Basic,15,50,0,19.33,Europe,0
5485,40,Female,Standard,15,15,1,42.21,Europe,1
5486,48,Female,Basic,8,43,0,6.12,North America,1
5487,20,Male,Standard,18,45,0,50.11,North America,0
5488,38,Male,Premium,11,0,1,116.9,North America,0
5489,43,Female,Basic,13,11,0,18.72,Europe,0
5490,53,Male,Standard,13,0,0,47.01,Africa,0
5491,59,Female,Standard,17,29,0,42.81,North America,0
5492,54,Female,Standard,8,12,0,53.58,Europe,0
5493,70,Male,Standard,13,29,0,45.39,North America,0
5494,39,Male,Premium,10,48,0,93.73,Europe,0
5495,59,Female,Basic,19,13,0,26.05,North America,0
5496,29,Male,Premium,11,58,0,96.81,North America,0
5497,59,Male,Premium,24,13,0,100.65,North America,0
5498,30,Female,Premium,10,1,2,103.24,Africa,0
5499,28,Female,Standard,21,20,0,42.24,North America,0
5500,33,Male,Premium,10,12,0,95.92,Asia,0
5501,25,Male,Basic,13,0,3,29.41,North America,0
5502,57,Female,Standard,14,0,0,46.19,Europe,0
5503,57,Female,Basic,11,35,0,17.11,South America,0
5504,62,Female,Premium,18,54,0,98.03,North America,1
5505,19,Female,Standard,11,15,1,55.52,Europe,0
5506,47,Male,Basic,12,0,0,28.42,South America,0
5507,47,Male,Premium,14,35,0,101.16,Asia,1
5508,29,Female,Standard,22,47,0,50.29,Europe,0
5509,27,Female,Standard,14,8,0,47.9,North America,0
5510,61,Male,Basic,8,2,0,24.22,Europe,0
5511,28,Male,Premium,22,9,0,97.67,Asia,0
5512,32,Female,Standard,14,51,0,49.26,Europe,0
5513,33,Male,Standard,14,14,0,58.8,Europe,0
5514,34,Female,Standard,11,28,0,50.88,North America,0
5515,43,Male,Standard,11,0,0,52.77,Europe,0
5516,19,Male,Standard,12,5,0,47.82,North America,0
5517,67,Male,Basic,12,2,0,18.18,North America,1
5518,29,Female,Basic,21,0,0,11.71,North America,0
5519,68,Female,Standard,18,0,0,54.94,North America,0
5520,43,Female,Premium,7,13,0,98.17,Asia,0
5521,40,Female,Standard,24,22,0,48.83,North America,0
5522,35,Male,Basic,9,7,1,26.43,North America,0
5523,49,Male,Basic,17,14,0,26.0,North America,0
5524,66,Female,Standard,17,36,0,47.01,North America,0
5525,55,Female,Premium,9,3,0,98.04,Europe,0
5526,64,Female,Basic,12,0,0,10.24,Oceania,0
5527,20,Female,Standard,16,4,0,52.75,North America,0
5528,55,Male,Basic,17,53,0,22.87,Europe,0
5529,20,Male,Basic,13,0,0,16.53,Europe,0
5530,47,Female,Basic,16,0,0,21.74,Europe,0
5531,18,Male,Premium,15,0,0,104.04,Europe,0
5532,47,Male,Premium,12,11,0,95.12,North America,0
5533,62,Female,Basic,19,27,0,18.99,Asia,0
5534,49,Male,Standard,14,52,0,51.09,Europe,0
5535,45,Female,Basic,15,40,0,22.58,Europe,0
5536,38,Male,Standard,16,4,0,52.91,Asia,0
5537,63,Female,Standard,19,27,0,48.48,Europe,0
5538,30,Female,Basic,14,28,0,16.21,North America,0
5539,44,Female,Basic,16,0,0,11.64,Europe,0
5540,53,Male,Premium,15,14,0,98.55,Europe,0
5541,24,Male,Standard,26,7,0,53.12,Oceania,0
5542,39,Male,Basic,15,0,0,29.26,Europe,0
5543,27,Male,Standard,18,0,0,54.54,North America,0
5544,56,Female,Premium,13,0,0,100.69,North America,0
5545,70,Male,Standard,22,46,0,49.99,North America,0
5546,32,Male,Standard,17,8,0,47.13,Europe,0
5547,32,Male,Standard,18,18,0,43.86,Europe,0
5548,21,Female,Standard,15,6,0,54.47,North America,0
5549,49,Male,Standard,8,0,0,56.11,North America,0
5550,40,Female,Premium,14,4,1,94.11,North America,0
5551,23,Female,Basic,12,0,0,26.28,Europe,0
5552,41,Female,Standard,13,36,0,51.31,North America,0
5553,37,Female,Basic,22,51,0,24.16,North America,1
5554,54,Male,Basic,10,15,2,29.02,Asia,0
5555,37,Female,Standard,14,43,0,43.74,North America,0
5556,29,Female,Premium,12,14,1,94.96,Europe,0
5557,50,Female,Basic,15,15,0,18.98,North America,0
5558,45,Female,Premium,16,18,0,95.77,Europe,0
5559,25,Male,Basic,14,43,0,16.58,Asia,0
5560,18,Male,Basic,23,54,0,24.58,Europe,0
5561,54,Female,Basic,17,35,1,21.05,North America,0
5562,39,Female,Standard,10,49,1,51.33,North America,0
5563,23,Male,Standard,6,27,1,50.58,North America,0
5564,38,Male,Standard,11,44,0,47.19,Asia,0
5565,49,Male,Standard,15,22,0,51.27,Europe,0
5566,52,Female,Standard,10,38,0,49.44,Europe,0
5567,32,Female,Standard,20,31,0,54.71,Europe,0
5568,22,Female,Basic,10,35,0,23.53,Europe,0
5569,63,Male,Premium,11,3,0,102.42,North America,0
5570,67,Male,Standard,21,0,1,50.32,Asia,0
5571,65,Male,Basic,14,28,0,18.08,Oceania,0
5572,23,Male,Basic,18,17,0,14.28,Europe,0
5573,42,Female,Standard,14,37,0,64.96,Europe,0
5574,63,Male,Basic,15,0,1,20.01,South America,0
5575,57,Female,Standard,23,55,0,53.67,Europe,0
5576,46,Female,Basic,17,31,0,24.44,Europe,0
5577,24,Female,Standard,14,0,0,50.26,North America,0
5578,57,Male,Basic,16,23,0,19.48,Europe,1
5579,30,Male,Premium,15,7,0,97.24,Europe,0
5580,55,Male,Premium,12,5,1,92.2,Asia,0
5581,35,Female,Premium,18,51,0,109.27,Asia,0
5582,19,Female,Basic,17,44,0,17.61,Oceania,0
5583,25,Male,Premium,9,0,0,94.93,North America,0
5584,28,Male,Standard,12,0,0,57.56,Europe,0
5585,50,Female,Standard,15,32,0,48.98,North America,0
5586,55,Female,Basic,16,45,0,20.84,Asia,0
5587,65,Female,Standard,17,32,0,47.92,Europe,1
5588,44,Male,Premium,14,20,0,92.62,North America,0
5589,37,Male,Basic,21,59,0,20.28,Europe,0
5590,29,Male,Basic,15,40,1,19.95,South America,1
5591,60,Male,Basic,13,17,0,18.16,Asia,0
5592,48,Female,Basic,12,24,0,25.36,Europe,0
5593,44,Male,Standard,16,0,1,53.69,Asia,0
5594,49,Male,Premium,16,57,0,107.21,North America,0
5595,27,Female,Basic,13,10,0,15.17,Asia,0
5596,20,Male,Standard,20,28,1,53.1,Asia,0
5597,62,Female,Standard,15,29,0,60.34,Asia,0
5598,44,Male,Basic,19,0,0,23.33,Europe,0
5599,52,Female,Standard,13,4,0,53.3,Europe,0
5600,48,Male,Basic,19,28,0,20.39,Europe,0
5601,32,Female,Standard,14,52,0,53.87,Asia,0
5602,33,Male,Basic,16,38,0,15.72,Asia,0
5603,30,Male,Standard,13,23,0,46.95,Europe,0
5604,66,Female,Basic,8,2,0,15.79,North America,0
5605,52,Male,Premium,18,55,0,97.97,Oceania,0
5606,69,Male,Premium,18,13,0,99.82,North America,0
5607,28,Female,Basic,16,0,0,27.75,Asia,0
5608,38,Female,Standard,17,0,1,55.82,Europe,0
5609,68,Male,Basic,23,56,0,14.91,Africa,1
5610,28,Male,Standard,16,38,0,45.48,Africa,0
5611,47,Male,Basic,14,1,0,17.19,Europe,0
5612,65,Male,Standard,18,0,0,46.94,Asia,0
5613,70,Female,Basic,20,56,0,25.76,North America,0
5614,52,Female,Basic,15,3,0,28.18,North America,1
5615,39,Male,Basic,12,16,0,13.97,Europe,0
5616,55,Female,Basic,17,25,1,21.38,North America,0
5617,48,Female,Standard,15,0,0,48.63,North America,0
5618,31,Female,Basic,16,9,0,9.93,North America,0
5619,41,Male,Premium,18,55,1,96.57,North America,0
5620,67,Male,Standard,17,31,0,49.38,Oceania,0
5621,66,Female,Basic,12,11,0,14.41,North America,0
5622,49,Male,Standard,12,40,0,47.46,North America,0
5623,53,Male,Standard,16,44,1,53.62,North America,0
5624,49,Male,Standard,14,0,0,50.63,North America,0
5625,32,Male,Standard,27,24,0,54.39,North America,0
5626,60,Female,Basic,14,11,0,14.47,North America,0
5627,52,Female,Basic,11,19,0,13.36,Europe,0
5628,20,Male,Standard,11,17,0,52.53,Asia,0
5629,33,Male,Premium,12,19,0,103.82,North America,0
5630,22,Female,Premium,15,20,0,89.34,North America,0
5631,38,Male,Basic,17,0,1,17.45,Asia,0
5632,27,Female,Standard,20,0,0,56.38,North America,0
5633,36,Female,Premium,16,22,0,100.01,Europe,0
5634,42,Male,Basic,23,54,1,14.22,Asia,0
5635,21,Female,Standard,14,35,0,42.26,Europe,1
5636,46,Female,Standard,18,3,0,52.68,North America,0
5637,36,Male,Standard,25,10,0,51.74,Europe,0
5638,60,Male,Standard,12,9,0,59.0,Asia,0
5639,19,Female,Premium,14,37,0,92.94,North America,0
5640,27,Male,Basic,11,58,0,15.54,Europe,0
5641,60,Female,Standard,21,10,1,54.59,Europe,1
5642,42,Female,Basic,15,0,1,16.6,Europe,0
5643,37,Male,Standard,14,54,0,40.87,Asia,0
5644,65,Male,Premium,11,36,0,99.92,Asia,1
5645,36,Male,Standard,18,44,0,45.65,Oceania,0
5646,40,Male,Basic,18,1,0,24.53,North America,0
5647,41,Female,Standard,15,27,0,47.45,North America,0
5648,28,Female,Basic,15,2,0,22.37,Asia,0
5649,63,Female,Basic,13,0,0,24.11,Asia,0
5650,51,Male,Standard,27,0,2,51.19,Asia,0
5651,45,Female,Standard,13,53,0,65.0,Europe,0
5652,22,Female,Standard,17,1,0,51.3,North America,0
5653,22,Female,Standard,13,24,0,58.57,North America,0
5654,68,Male,Basic,18,57,0,15.35,North America,0
5655,38,Female,Basic,9,0,0,20.17,Europe,0
5656,29,Female,Standard,13,41,1,55.72,North America,0
5657,67,Male,Premium,17,24,0,99.58,Europe,0
5658,21,Female,Premium,19,8,0,102.04,Africa,0
5659,66,Male,Standard,19,10,0,56.4,Asia,1
5660,59,Male,Basic,10,0,1,21.62,Oceania,0
5661,37,Female,Standard,13,4,0,42.67,Asia,0
5662,55,Male,Standard,11,14,0,50.67,Asia,0
5663,42,Female,Basic,16,32,0,23.5,Europe,0
5664,31,Female,Standard,10,5,1,51.59,South America,0
5665,28,Male,Premium,18,23,1,97.39,North America,0
5666,49,Male,Standard,21,34,0,44.61,Asia,0
5667,28,Female,Basic,15,30,0,16.56,North America,0
5668,35,Female,Standard,19,24,0,53.67,Asia,0
5669,44,Female,Basic,15,23,0,20.67,North America,0
5670,35,Female,Basic,14,33,0,20.01,North America,0
5671,40,Male,Premium,17,9,0,101.93,Asia,0
5672,28,Male,Basic,15,16,0,19.08,Europe,0
5673,38,Female,Basic,20,57,1,25.1,North America,0
5674,61,Female,Standard,12,29,1,44.52,Asia,0
5675,22,Male,Premium,9,20,0,103.67,Europe,0
5676,40,Female,Standard,10,23,0,56.23,Europe,0
5677,58,Female,Basic,16,0,1,30.47,Oceania,0
5678,42,Female,Standard,13,24,0,52.5,North America,0
5679,58,Male,Standard,12,44,0,42.98,Asia,0
5680,27,Female,Standard,14,20,0,64.59,Europe,0
5681,39,Female,Standard,13,0,0,58.64,North America,0
5682,36,Female,Basic,23,15,0,29.13,Africa,0
5683,18,Female,Premium,24,5,1,97.89,South America,0
5684,24,Female,Standard,9,10,1,51.17,North America,0
5685,21,Female,Basic,11,2,0,20.08,Europe,0
5686,18,Female,Standard,14,9,0,48.45,Europe,0
5687,32,Male,Basic,16,43,1,15.42,Europe,0
5688,57,Male,Standard,8,36,0,54.84,South America,0
5689,29,Female,Basic,17,18,0,26.97,Oceania,0
5690,39,Male,Basic,23,39,0,26.22,North America,0
5691,39,Male,Standard,19,58,0,46.71,North America,1
5692,67,Male,Premium,14,13,1,96.79,Asia,0
5693,64,Male,Basic,15,58,0,24.15,Asia,0
5694,34,Male,Standard,19,3,0,55.0,North America,0
5695,46,Male,Standard,6,56,0,51.99,South America,0
5696,63,Female,Standard,16,47,0,47.76,Asia,1
5697,31,Female,Basic,7,0,0,26.02,North America,0
5698,67,Female,Standard,14,9,0,56.81,Europe,0
5699,37,Male,Basic,7,31,0,23.84,Asia,0
5700,67,Female,Premium,17,0,1,97.32,Asia,0
5701,65,Female,Standard,15,24,0,46.46,Oceania,0
5702,50,Female,Premium,20,21,0,107.05,Asia,1
5703,60,Male,Basic,14,6,0,18.38,Europe,0
5704,32,Male,Premium,15,7,0,98.6,Africa,0
5705,29,Female,Basic,18,19,0,22.32,Europe,0
5706,57,Female,Standard,17,6,1,48.08,North America,0
5707,37,Female,Basic,9,0,0,24.82,North America,0
5708,47,Female,Standard,10,38,0,50.59,North America,1
5709,55,Male,Basic,9,23,0,17.48,Europe,0
5710,20,Female,Basic,18,15,0,20.72,Europe,0
5711,45,Male,Standard,20,0,0,46.06,Asia,0
5712,43,Female,Standard,17,24,0,47.27,North America,0
5713,47,Female,Standard,15,26,0,47.92,North America,0
5714,30,Female,Basic,24,17,0,25.22,Asia,0
5715,30,Male,Basic,13,11,0,23.28,North America,0
5716,19,Male,Premium,15,47,0,93.86,Asia,0
5717,54,Female,Standard,14,31,1,48.86,North America,0
5718,66,Female,Basic,15,10,0,14.99,Europe,0
5719,55,Female,Standard,9,24,0,46.7,North America,0
5720,19,Female,Premium,15,3,0,98.11,North America,0
5721,53,Male,Premium,16,0,0,102.01,Asia,0
5722,43,Female,Basic,14,47,0,21.93,Asia,0
5723,28,Female,Premium,16,42,1,93.56,North America,0
5724,25,Female,Basic,14,27,1,13.86,South America,0
5725,61,Male,Standard,16,42,1,47.99,Europe,0
5726,57,Female,Basic,13,39,0,21.84,Europe,0
5727,60,Male,Standard,23,47,0,50.17,Asia,0
5728,39,Female,Standard,10,50,0,40.57,Asia,0
5729,37,Female,Standard,9,42,0,52.96,Europe,0
5730,25,Male,Standard,10,46,0,42.11,Europe,0
5731,46,Male,Standard,23,19,0,52.97,Europe,0
5732,57,Female,Standard,12,31,0,54.0,Europe,0
5733,43,Female,Basic,19,8,0,30.02,Europe,0
5734,47,Male,Basic,10,47,0,22.96,Europe,1
5735,34,Male,Standard,15,46,0,60.96,North America,0
5736,37,Female,Premium,19,0,0,109.98,Asia,0
5737,69,Female,Standard,11,9,0,49.85,North America,0
5738,33,Male,Basic,10,0,0,19.37,Europe,0
5739,63,Female,Standard,18,0,0,60.41,Asia,0
5740,60,Male,Basic,11,13,0,26.49,Europe,0
5741,24,Male,Premium,11,26,1,109.61,North America,0
5742,33,Male,Basic,15,9,0,20.38,Europe,0
5743,62,Female,Standard,17,7,0,45.1,Asia,0
5744,64,Male,Standard,24,0,0,48.19,North America,0
5745,65,Female,Premium,10,11,1,100.35,Europe,0
5746,44,Male,Basic,15,17,2,17.68,North America,0
5747,70,Female,Basic,16,12,0,12.01,Europe,1
5748,40,Female,Standard,18,29,0,49.92,North America,0
5749,41,Female,Standard,13,6,0,52.07,Asia,0
5750,26,Female,Basic,12,32,0,12.92,North America,0
5751,52,Female,Standard,12,49,1,52.44,North America,0
5752,68,Female,Standard,8,24,0,48.41,Asia,0
5753,37,Male,Premium,18,12,1,102.49,Africa,0
5754,54,Male,Basic,15,0,0,28.89,North America,1
5755,59,Female,Basic,19,54,0,14.23,Europe,0
5756,34,Male,Standard,21,36,1,40.83,Europe,0
5757,64,Male,Standard,12,3,0,51.7,South America,0
5758,48,Female,Standard,18,0,0,48.36,Europe,0
5759,25,Male,Standard,12,0,0,52.8,Europe,0
5760,32,Female,Basic,10,0,0,16.58,Asia,0
5761,48,Male,Basic,16,34,0,23.92,Asia,1
5762,70,Female,Basic,23,26,0,16.02,Europe,0
5763,47,Female,Premium,15,57,0,99.65,North America,0
5764,63,Female,Standard,14,8,0,52.52,Asia,0
5765,37,Male,Basic,13,39,0,19.81,North America,1
5766,56,Female,Basic,22,0,0,25.34,Africa,0
5767,70,Female,Premium,14,22,0,106.26,North America,0
5768,29,Female,Premium,20,17,0,103.65,Africa,0
5769,66,Female,Premium,14,44,0,103.61,Asia,1
5770,34,Male,Basic,18,31,0,20.29,Asia,0
5771,59,Female,Standard,13,0,0,44.47,South America,0
5772,47,Female,Basic,14,59,1,26.13,Europe,0
5773,46,Male,Basic,15,43,0,9.15,Asia,0
5774,36,Female,Basic,19,10,0,8.49,North America,0
5775,63,Female,Basic,13,43,0,20.23,North America,1
5776,28,Female,Standard,14,56,0,47.06,Europe,1
5777,51,Male,Premium,13,50,1,100.14,North America,0
5778,67,Female,Basic,19,22,0,16.25,Europe,0
5779,24,Female,Premium,13,23,0,102.75,Asia,0
5780,61,Female,Basic,14,0,0,17.65,North America,0
5781,51,Female,Standard,18,0,0,49.06,Asia,0
5782,37,Female,Basic,5,59,0,18.03,Asia,0
5783,67,Female,Standard,14,37,1,58.48,North America,1
5784,55,Female,Basic,12,0,0,12.41,Asia,0
5785,41,Male,Standard,23,21,1,57.39,North America,0
5786,27,Male,Standard,23,9,0,44.81,North America,0
5787,49,Male,Premium,22,7,0,93.33,Asia,0
5788,69,Male,Basic,11,22,0,16.75,Asia,0
5789,32,Male,Standard,11,8,0,47.57,North America,0
5790,54,Male,Standard,16,4,1,52.45,North America,1
5791,37,Female,Premium,11,54,0,94.09,South America,0
5792,20,Male,Standard,7,0,0,46.27,South America,0
5793,54,Male,Premium,22,15,0,106.11,Europe,0
5794,57,Male,Standard,11,19,0,49.3,Asia,0
5795,25,Female,Standard,16,15,0,44.6,North America,0
5796,57,Male,Basic,10,28,0,26.9,North America,0
5797,61,Male,Standard,20,0,0,47.13,Africa,0
5798,40,Male,Standard,24,49,0,44.03,Europe,1
5799,57,Female,Basic,14,19,0,12.88,North America,0
5800,28,Female,Basic,11,22,0,20.43,Europe,0
5801,63,Female,Premium,15,16,0,104.27,Europe,0
5802,25,Male,Standard,17,15,0,43.41,North America,0
5803,46,Female,Basic,16,0,1,18.3,Asia,0
5804,47,Female,Standard,18,19,0,58.68,North America,0
5805,27,Male,Basic,9,14,0,18.79,North America,0
5806,56,Male,Standard,13,17,0,52.2,North America,0
5807,45,Male,Standard,17,0,0,49.53,Asia,0
5808,66,Female,Basic,11,0,0,26.32,Asia,0
5809,53,Male,Standard,26,37,0,53.87,Europe,0
5810,30,Male,Basic,21,14,0,22.53,North America,0
5811,49,Male,Premium,14,35,0,96.08,North America,0
5812,53,Female,Premium,21,0,0,113.16,North America,0
5813,54,Female,Basic,14,30,0,13.58,Europe,0
5814,43,Female,Premium,13,6,0,101.69,Europe,0
5815,39,Female,Standard,24,31,0,51.36,Europe,0
